id,store,storeZip,storeName,storeAddress,name,brand,size,category,price,lastChecked,notes
united-79015-0171,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Applesauce Pouches,United / store brand,12 ct,Snacks,6.8,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0172,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Rice Cakes,Quaker,6.56 oz,Snacks,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0173,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Peanut Butter Crackers,United / store brand,8 ct,Snacks,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0174,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Bottled Water,United / store brand,40 ct 16.9 fl oz,Beverages,6.1,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0175,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Coca-Cola,Coca-Cola,12 pk cans,Beverages,8.48,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0176,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Dr Pepper,Dr Pepper,12 pk cans,Beverages,8.48,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0177,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Sprite,Coca-Cola,12 pk cans,Beverages,8.48,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0178,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Orange Juice,United / store brand,52 fl oz,Beverages,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0179,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Apple Juice,United / store brand,64 fl oz,Beverages,2.88,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
united-79015-0180,United Supermarkets,79015,United Supermarkets N 23rd & Russell Long,"201 N 23rd St, Canyon, TX 79015",Grape Juice,United / store brand,64 fl oz,Beverages,4.0,2026-06-12,Expanded starter estimate for 79015; verify in United app/DriveUp & Go or receipt before relying on it. Not live pricing.
